# IN-CORPUS QRELS for SQUAD evaluation set on FineWeb
# Generated: 2026-02-07T23:38:23.651763
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 10570
# Questions with verified: 7560
# Total verified docs: 145918
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01367_34883, 34
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01741_26437, 34
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00297_12603, 46
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00559_52926, 46
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00151_43429, 611
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00549_37107, 1494
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00129_17803, 4
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00997_15983, 601
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00575_50991, 601
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00326_17711, 72
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00870_29432, 72
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00911_3430, 72
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01227_10060, 72
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01717_20108, 72
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00606_40278, 215
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00281_37519, 2904
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00517_37606, 103
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00660_11771, 103
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01813_52990, 103
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01449_47888, 885
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00845_9984, 25
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00959_51233, 25
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01154_28083, 25
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01392_22502, 25
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01521_35042, 25
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01700_29508, 25
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00779_37530, 401
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00325_13966, 1619
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01510_43570, 1619
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01016_2329, 4
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01298_3379, 1340
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00003_10300, 189
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01064_51673, 189
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01780_42724, 1340
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00784_18584, 2110
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00370_9171, 890
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00903_32284, 890
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01112_31462, 890
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01297_21547, 890
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00707_17905, 1656
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00626_40479, 5112
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01362_12236, 12
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01734_37780, 12
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00213_31699, 1166
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00929_30005, 2044
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00058_47429, 1251
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_00633_50761, 1251
3959, For which project did Deke Slayton work with before becoming Director of Flight Crew Operations?, Mercury, shard_01626_41896, 1251
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01367_34883, 2700
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01741_26437, 2700
3960, What year did Slayton select the first Apollo crew?, 1966, shard_00297_12603, 2564
3960, What year did Slayton select the first Apollo crew?, 1966, shard_00559_52926, 2564
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01526_11383, 3163
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01778_6914, 2400
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01572_1076, 2400
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01305_51142, 2448
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01551_50195, 2448
3960, What year did Slayton select the first Apollo crew?, 1966, shard_00997_15983, 1571
3960, What year did Slayton select the first Apollo crew?, 1966, shard_00575_50991, 1571
3960, What year did Slayton select the first Apollo crew?, 1966, shard_00391_18564, 418
3960, What year did Slayton select the first Apollo crew?, 1966, shard_00551_51355, 3233
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01176_37937, 1643
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01081_22765, 1165
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01403_38360, 1165
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01422_30831, 1165
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01597_30534, 1165
3960, What year did Slayton select the first Apollo crew?, 1966, shard_01524_1516, 3244
3960, What year did Slayton select the first Apollo crew?, 1966, shard_00042_50977, 6295
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01778_6914, 6983
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01572_1076, 6981
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01526_11383, 7786
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01305_51142, 6803
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01551_50195, 6803
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01347_40626, 1653
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01379_13412, 3039
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00588_14751, 963
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00373_46902, 729
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01171_33792, 2563
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_01345_51800, 2548
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00498_4081, 1267
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00515_8310, 5133
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00099_10656, 5095
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00219_5706, 5097
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00279_29100, 5097
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00318_48561, 5095
3961, Who was the original pilot for the first Apollo mission?, Donn F. Eisele, shard_00967_33247, 8532
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_01347_40626, 1359
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00996_12900, 2673
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00152_2721, 4739
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_01376_43231, 8670
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00349_32620, 4468
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00815_48895, 1432
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00844_12848, 1432
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00441_52268, 5026
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_01405_7260, 5006
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00021_50667, 1201
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00429_10246, 2931
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_01158_1468, 0
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_01509_19711, 0
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_01690_10613, 5406
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_00426_37009, 112
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_01155_18941, 4918
3962, What crew did Eisele eventually get relocated to after having surgery and not making the first mission?, AS-205, shard_01800_46646, 2218
3963, What happened to the AS-205 mission originally?, canceled, shard_00806_48762, 0
3963, What happened to the AS-205 mission originally?, canceled, shard_00429_10246, 1134
3963, What happened to the AS-205 mission originally?, canceled, shard_00815_48895, 1524
3963, What happened to the AS-205 mission originally?, canceled, shard_00844_12848, 1524
3963, What happened to the AS-205 mission originally?, canceled, shard_01818_13915, 0
3963, What happened to the AS-205 mission originally?, canceled, shard_00280_43617, 0
3963, What happened to the AS-205 mission originally?, canceled, shard_01390_18591, 0
3963, What happened to the AS-205 mission originally?, canceled, shard_01155_18941, 9157
3963, What happened to the AS-205 mission originally?, canceled, shard_00016_41965, 5874
3963, What happened to the AS-205 mission originally?, canceled, shard_00152_2721, 8915
3963, What happened to the AS-205 mission originally?, canceled, shard_00996_12900, 2684
3966, Where were Schirra  Eisele and Cunningham relocated to after different astronauts were selected for the AS-258 mission?, Apollo 1 backup crew, shard_00996_12900, 2815
3966, Where were Schirra  Eisele and Cunningham relocated to after different astronauts were selected for the AS-258 mission?, Apollo 1 backup crew, shard_00152_2721, 9044
3966, Where were Schirra  Eisele and Cunningham relocated to after different astronauts were selected for the AS-258 mission?, Apollo 1 backup crew, shard_00349_32620, 8899
3966, Where were Schirra  Eisele and Cunningham relocated to after different astronauts were selected for the AS-258 mission?, Apollo 1 backup crew, shard_00441_52268, 6445
3966, Where were Schirra  Eisele and Cunningham relocated to after different astronauts were selected for the AS-258 mission?, Apollo 1 backup crew, shard_01405_7260, 6425
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01689_51568, 21130
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_00565_188, 3108
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_00827_44958, 3108
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01138_15306, 3108
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01582_41649, 3108
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01667_22948, 3108
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_00355_31034, 50173
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_00932_40672, 46490
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_00753_42916, 12271
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_00861_49791, 12033
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01734_33315, 12033
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01432_6415, 37688
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01268_6248, 311128
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01663_35242, 311128
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01345_24913, 311128
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01007_51040, 22937
3967, Who was appointed to head a team to find the problems North America had regarding manned space flight?, Samuel Phillips, shard_01403_40178, 22937
3968, What was the nickname given to the team Samuel Phillips was appointed to?, "tiger team", shard_00498_45862, 11452
3968, What was the nickname given to the team Samuel Phillips was appointed to?, "tiger team", shard_00018_7284, 23857
3968, What was the nickname given to the team Samuel Phillips was appointed to?, "tiger team", shard_00124_37787, 23857
3968, What was the nickname given to the team Samuel Phillips was appointed to?, "tiger team", shard_01580_52135, 23857
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00687_36995, 58
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01745_20179, 58
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01638_41043, 13233
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00051_18899, 1363
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00102_29009, 1363
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00366_10709, 1363
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00782_30016, 1363
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01671_35239, 1363
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00158_38291, 228
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00598_9252, 228
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00697_12423, 228
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00737_34928, 232
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00163_52312, 5517
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00025_8041, 12
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00251_11977, 12
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00662_51735, 12
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01216_32924, 12
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01627_51639, 254
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00690_30837, 1259
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01668_53225, 1259
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00198_14165, 340
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01180_27822, 340
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01217_24325, 340
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01296_33803, 340
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01518_9562, 340
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01523_29231, 39638
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00042_42253, 3508
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00065_49486, 6604
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01609_20410, 6604
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00743_19126, 1263
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00227_2191, 1403
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00466_15949, 1403
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_00515_30913, 1403
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01109_22144, 1403
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01268_6248, 28925
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01663_35242, 28925
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01345_24913, 28925
3969, What year was the first manned flight with the Lunar Module scheduled?, 1967, shard_01778_6914, 2682
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_00498_45862, 7661
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_00018_7284, 11906
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_00124_37787, 11906
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_01580_52135, 11906
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_00390_40697, 2721
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_00846_24341, 13231
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_00947_46109, 13231
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_00565_188, 3108
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_00827_44958, 3108
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_01138_15306, 3108
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_01582_41649, 3108
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_01667_22948, 3108
3970, Who appointed Samuel Phillips to man the tiger team to find answers?, George Mueller, shard_01584_51703, 2365
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00721_10109, 10717
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00565_21739, 39722
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00857_4022, 39701
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_01681_26549, 39479
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_01344_45155, 35481
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00033_49132, 34902
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00010_7115, 38686
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_01101_2197, 38198
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00194_12405, 37850
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00587_31086, 38580
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_01715_27841, 17012
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00433_12634, 18787
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00152_2721, 8147
3971, Where did Apollo 1's crew conduct tests at Kennedy Space Center?, altitude chamber, shard_00349_32620, 7986
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00535_50042, 933
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01128_4085, 933
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00764_9894, 55
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01216_42546, 644
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00433_12634, 28864
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00763_38002, 9517
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01744_40001, 9517
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00315_12685, 19591
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01286_6229, 1220
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00540_32761, 3490
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01313_41482, 3433
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00378_8051, 29
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01052_53155, 29
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00910_53148, 3140
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00138_3375, 18378
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01265_2327, 18378
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01064_28801, 2956
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01641_11085, 2956
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01699_1250, 2922
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00027_1467, 8720
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00067_46858, 8664
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01514_40158, 8871
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01243_26079, 55
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00980_19471, 55
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00538_1759, 1330
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_01058_32866, 3804
3972, Who was the main crew of Apollo 1  of which they named themselves?, Grissom  White  and Chaffee, shard_00033_49132, 26947
3974, What other location did Apollo 1 test at besides Kennedy Space Center?, North American, shard_01462_41043, 3547
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00349_32620, 11557
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00545_45730, 1450
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01028_17535, 1450
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01557_29839, 1450
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00152_2721, 12412
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00131_42155, 2560
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00083_37211, 1370
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00796_43562, 1370
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01517_756, 6206
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00201_4924, 2718
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00797_37134, 2718
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01621_4801, 2718
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00441_52268, 11970
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01405_7260, 11940
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00389_15393, 6828
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01690_10613, 12569
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00662_15920, 1603
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01155_18941, 12665
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00106_22377, 1475
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01035_8536, 1475
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_01713_27857, 971
3975, What was the first problem astronauts encountered during the plugs-out test?, strange odor in their spacesuits, shard_00996_12900, 16
3976, When did the very first plugs-out test occur?, January 27  1967, shard_00096_34313, 795
3977, What happened during the plugs-out test during the delay for the spacesuit odor? , electrical fire, shard_01713_27857, 2790
3977, What happened during the plugs-out test during the delay for the spacesuit odor? , electrical fire, shard_00021_50667, 1894
3978, What happened to the crew onboard during the plugs-out test?, asphyxiated, shard_00573_32635, 3062
3978, What happened to the crew onboard during the plugs-out test?, asphyxiated, shard_01771_41902, 27632
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00349_32620, 23203
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00152_2721, 24542
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00324_51249, 5945
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00426_37009, 2952
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01491_20834, 4873
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00016_41965, 20059
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00473_910, 6090
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01429_25383, 6090
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01780_39536, 20032
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00914_17591, 5342
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00723_47430, 16360
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00441_52268, 24416
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01405_7260, 24386
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00005_9963, 1685
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00008_38425, 1685
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00243_53028, 1685
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00298_7202, 1685
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00487_6565, 1685
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00979_4508, 1685
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00433_12634, 18373
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01690_10613, 25369
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01155_18941, 25528
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01472_45189, 4878
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01722_27449, 5163
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00232_15311, 12358
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_00321_30327, 12358
3979, What type of atmosphere helped fuel the fire throughout the cabin?, 100% oxygen, shard_01395_46040, 12358
