# SUPPORTED QRELS for NQ evaluation set on FineWeb
# Generated: 2026-02-07T04:19:25.772966
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 3610
# Questions with verified: 2391
# Total verified docs: 56857
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

1926, vikram samvat calender is official in which country, Nepal, shard_00485_20210, 6
1926, vikram samvat calender is official in which country, Nepal, shard_00241_42471, 3929
1926, vikram samvat calender is official in which country, Nepal, shard_00644_38677, 22
1926, vikram samvat calender is official in which country, Nepal, shard_00818_22328, 141
1926, vikram samvat calender is official in which country, Nepal, shard_00217_39472, 115
1926, vikram samvat calender is official in which country, Nepal, shard_01740_29350, 15
1926, vikram samvat calender is official in which country, Nepal, shard_01433_17520, 11488
1926, vikram samvat calender is official in which country, Nepal, shard_00013_18017, 3464
1926, vikram samvat calender is official in which country, Nepal, shard_00196_16619, 520
1926, vikram samvat calender is official in which country, Nepal, shard_01813_27821, 461
1926, vikram samvat calender is official in which country, Nepal, shard_01565_10904, 3464
1926, vikram samvat calender is official in which country, Nepal, shard_00513_3285, 32
1926, vikram samvat calender is official in which country, Nepal, shard_00237_4654, 770
1926, vikram samvat calender is official in which country, Nepal, shard_01737_21199, 770
1926, vikram samvat calender is official in which country, Nepal, shard_00746_28786, 8
1926, vikram samvat calender is official in which country, Nepal, shard_00682_10915, 35213
1926, vikram samvat calender is official in which country, Nepal, shard_00262_49061, 5056
1926, vikram samvat calender is official in which country, Nepal, shard_00069_11021, 157
1926, vikram samvat calender is official in which country, Nepal, shard_01284_14261, 155
1926, vikram samvat calender is official in which country, Nepal, shard_01501_27210, 3006
1926, vikram samvat calender is official in which country, Nepal, shard_01530_43736, 21644
1926, vikram samvat calender is official in which country, Nepal, shard_01700_24433, 2084
1926, vikram samvat calender is official in which country, Nepal, shard_00086_36707, 2436
1926, vikram samvat calender is official in which country, Nepal, shard_00810_46324, 14399
1926, vikram samvat calender is official in which country, Nepal, shard_01220_17408, 3351
1926, vikram samvat calender is official in which country, Nepal, shard_01762_14729, 2892
1926, vikram samvat calender is official in which country, Nepal, shard_00022_14758, 222
1926, vikram samvat calender is official in which country, Nepal, shard_01696_46372, 12347
1926, vikram samvat calender is official in which country, Nepal, shard_01478_26418, 8710
1926, vikram samvat calender is official in which country, Nepal, shard_00948_45831, 285
1926, vikram samvat calender is official in which country, Nepal, shard_00940_44308, 13728
1926, vikram samvat calender is official in which country, Nepal, shard_01582_22393, 750
1926, vikram samvat calender is official in which country, Nepal, shard_00205_47055, 19295
1926, vikram samvat calender is official in which country, Nepal, shard_00415_39247, 1176
1926, vikram samvat calender is official in which country, Nepal, shard_01484_49576, 2612
1926, vikram samvat calender is official in which country, Nepal, shard_00227_11155, 6773
1926, vikram samvat calender is official in which country, Nepal, shard_01573_28326, 14324
1926, vikram samvat calender is official in which country, Nepal, shard_00483_10411, 473
1926, vikram samvat calender is official in which country, Nepal, shard_01115_33548, 473
1926, vikram samvat calender is official in which country, Nepal, shard_01333_27549, 473
1926, vikram samvat calender is official in which country, Nepal, shard_00910_44094, 20954
1926, vikram samvat calender is official in which country, Nepal, shard_01670_9323, 8450
1926, vikram samvat calender is official in which country, Nepal, shard_01513_11443, 3464
1926, vikram samvat calender is official in which country, Nepal, shard_00042_2643, 98
1926, vikram samvat calender is official in which country, Nepal, shard_00126_17709, 98
1926, vikram samvat calender is official in which country, Nepal, shard_00971_7804, 98
1926, vikram samvat calender is official in which country, Nepal, shard_01452_42110, 64
1926, vikram samvat calender is official in which country, Nepal, shard_00022_18615, 1995
1926, vikram samvat calender is official in which country, Nepal, shard_01102_15502, 1995
1926, vikram samvat calender is official in which country, Nepal, shard_01346_29674, 506
1926, vikram samvat calender is official in which country, Nepal, shard_01248_37698, 506
1926, vikram samvat calender is official in which country, Nepal, shard_01052_52513, 330
1927, when did one child policy end in china, January 1  2016, shard_00204_17315, 12
1927, when did one child policy end in china, January 1  2016, shard_01321_23992, 12
1927, when did one child policy end in china, January 1  2016, shard_01047_50419, 3756
1927, when did one child policy end in china, January 1  2016, shard_01805_5961, 1389
1927, when did one child policy end in china, January 1  2016, shard_01192_15894, 424
1927, when did one child policy end in china, January 1  2016, shard_00725_7324, 10540
1927, when did one child policy end in china, January 1  2016, shard_01672_33344, 2755
1928, what is the definition of the name thomas, "twin", shard_00125_17445, 1520
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01597_28129, 2202
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01658_26315, 2202
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00187_32618, 20709
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01452_9252, 20709
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00108_26362, 20525
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01616_26087, 20525
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00386_51234, 48941
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00700_3761, 48928
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01115_233, 48941
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01421_15766, 48941
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01269_41300, 27368
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00007_46412, 19546
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01145_44097, 19546
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01411_23185, 19546
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01790_16686, 19546
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00040_15557, 39581
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00206_52776, 39581
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00254_8639, 39581
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00403_29596, 39581
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00579_34743, 38405
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01570_50924, 684
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00527_5365, 29756
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01529_16224, 41979
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_00558_12496, 9623
1929, what was generally the preferred way for european powers to control colonial regions, Indirect rule, shard_01030_36445, 9618
1931, input that tells the computer which task to execute is, source code, shard_00764_17497, 312
1931, input that tells the computer which task to execute is, source code, shard_01809_33895, 6963
1931, input that tells the computer which task to execute is, source code, shard_01241_53070, 1827
1931, input that tells the computer which task to execute is, source code, shard_00387_21191, 7001
1931, input that tells the computer which task to execute is, source code, shard_00167_52773, 4472
1931, input that tells the computer which task to execute is, source code, shard_01020_35340, 4472
1931, input that tells the computer which task to execute is, source code, shard_00353_35491, 1945
1931, input that tells the computer which task to execute is, source code, shard_00266_14519, 20125
1931, input that tells the computer which task to execute is, source code, shard_01227_51219, 1255
1931, input that tells the computer which task to execute is, source code, shard_00916_6410, 3381
1931, input that tells the computer which task to execute is, source code, shard_01602_10579, 3381
1931, input that tells the computer which task to execute is, source code, shard_00295_5892, 1349
1931, input that tells the computer which task to execute is, source code, shard_01707_51169, 1349
1931, input that tells the computer which task to execute is, source code, shard_01720_12047, 1349
1931, input that tells the computer which task to execute is, source code, shard_00175_33632, 13364
1931, input that tells the computer which task to execute is, source code, shard_00304_13577, 22322
1931, input that tells the computer which task to execute is, source code, shard_01464_15738, 22322
1931, input that tells the computer which task to execute is, source code, shard_00211_47970, 4964
1931, input that tells the computer which task to execute is, source code, shard_01491_21616, 3033
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00444_40365, 10725
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01391_13775, 3356
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01027_712, 3579
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00792_33355, 17333
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00028_52025, 49736
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00938_20197, 49016
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00959_21109, 49736
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01542_31304, 49736
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00018_16886, 13527
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01270_43884, 13527
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01764_1403, 33639
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00391_52739, 2002
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00954_37257, 2002
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01451_34695, 2002
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01519_20815, 2002
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00476_9623, 18227
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01075_46925, 18227
1934, who is the coach of university of kentucky basketball, John Calipari, shard_01010_27227, 2898
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00896_44961, 102
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00690_10781, 102
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00456_3990, 22706
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00621_21023, 33802
1934, who is the coach of university of kentucky basketball, John Calipari, shard_00748_50613, 18949
1935, who won the gold for the men's figure skating, Yuzuru Hanyu, shard_01509_51711, 22082
1935, who won the gold for the men's figure skating, Yuzuru Hanyu, shard_01690_13121, 22044
1935, who won the gold for the men's figure skating, Yuzuru Hanyu, shard_00366_702, 29990
1935, who won the gold for the men's figure skating, Yuzuru Hanyu, shard_00639_12769, 31197
1935, who won the gold for the men's figure skating, Yuzuru Hanyu, shard_01316_13948, 29224
1935, who won the gold for the men's figure skating, Yuzuru Hanyu, shard_00849_53130, 31013
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01152_36564, 58005
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01051_38587, 1195
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00720_2452, 469
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00964_43321, 1382
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01784_12953, 1382
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00694_38676, 8077
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01517_17189, 7614
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00589_49769, 32914
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01011_35672, 32914
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01165_40389, 32914
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01713_3655, 1016
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00186_44024, 1773
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00021_32216, 23329
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00010_41738, 4126
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00238_14269, 384
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_00402_6568, 384
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01289_9346, 384
1937, the initial unification of upper and lower egypt took place during which period, 3000 BC, shard_01682_18698, 384
1938, who plays voldemort in harry potter and the philosopher's stone, Richard Bremmer, shard_01684_47930, 6578
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_01819_42133, 32995
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_00905_11040, 6714
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_01524_37553, 6714
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_00512_36769, 9239
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_01045_22202, 2488
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_00225_28097, 1260
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_00237_4541, 1260
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_00711_18231, 1260
1940, who is the present rajya sabha speaker of india, Venkaiah Naidu, shard_00453_42261, 9291
1941, who is the book of galatians written to, the churches of Galatia, shard_01277_13755, 1118
1941, who is the book of galatians written to, the churches of Galatia, shard_00430_23295, 4039
1941, who is the book of galatians written to, the churches of Galatia, shard_00963_1286, 1624
1941, who is the book of galatians written to, the churches of Galatia, shard_00991_29461, 338
1941, who is the book of galatians written to, the churches of Galatia, shard_00532_6741, 4019
1941, who is the book of galatians written to, the churches of Galatia, shard_00284_46102, 2583
1941, who is the book of galatians written to, the churches of Galatia, shard_00422_32532, 1564
1941, who is the book of galatians written to, the churches of Galatia, shard_01147_50105, 1564
1941, who is the book of galatians written to, the churches of Galatia, shard_01215_8843, 1563
1941, who is the book of galatians written to, the churches of Galatia, shard_00813_26725, 2290
1941, who is the book of galatians written to, the churches of Galatia, shard_01634_7953, 2303
1941, who is the book of galatians written to, the churches of Galatia, shard_00179_11270, 4158
1941, who is the book of galatians written to, the churches of Galatia, shard_00756_22887, 4158
1941, who is the book of galatians written to, the churches of Galatia, shard_00100_46540, 1524
1941, who is the book of galatians written to, the churches of Galatia, shard_00172_9585, 5779
1941, who is the book of galatians written to, the churches of Galatia, shard_01064_17234, 5779
1941, who is the book of galatians written to, the churches of Galatia, shard_00590_39182, 1478
1941, who is the book of galatians written to, the churches of Galatia, shard_00807_29918, 1478
1941, who is the book of galatians written to, the churches of Galatia, shard_01489_29933, 1478
1941, who is the book of galatians written to, the churches of Galatia, shard_00644_7298, 4862
1941, who is the book of galatians written to, the churches of Galatia, shard_00265_45270, 4023
1941, who is the book of galatians written to, the churches of Galatia, shard_00200_48307, 4125
1941, who is the book of galatians written to, the churches of Galatia, shard_00659_14380, 3964
1941, who is the book of galatians written to, the churches of Galatia, shard_01651_37874, 3964
1941, who is the book of galatians written to, the churches of Galatia, shard_00161_43321, 4825
1941, who is the book of galatians written to, the churches of Galatia, shard_00263_52871, 2956
1941, who is the book of galatians written to, the churches of Galatia, shard_00169_38185, 3313
1941, who is the book of galatians written to, the churches of Galatia, shard_00174_23277, 3313
1941, who is the book of galatians written to, the churches of Galatia, shard_01119_874, 3313
1941, who is the book of galatians written to, the churches of Galatia, shard_00446_22783, 2831
1942, panda is a national animal of which country, China, shard_00226_13719, 498
1942, panda is a national animal of which country, China, shard_00227_6576, 498
1942, panda is a national animal of which country, China, shard_00852_24013, 498
1942, panda is a national animal of which country, China, shard_01393_10159, 498
1942, panda is a national animal of which country, China, shard_01228_49270, 600
1942, panda is a national animal of which country, China, shard_01262_39866, 984
1942, panda is a national animal of which country, China, shard_00286_7986, 9
1942, panda is a national animal of which country, China, shard_01561_26509, 9
1942, panda is a national animal of which country, China, shard_00916_43685, 186
1942, panda is a national animal of which country, China, shard_00562_27903, 45
1942, panda is a national animal of which country, China, shard_00079_22579, 222
1942, panda is a national animal of which country, China, shard_00658_10925, 222
1942, panda is a national animal of which country, China, shard_00935_49919, 30
1942, panda is a national animal of which country, China, shard_00736_12339, 226
1942, panda is a national animal of which country, China, shard_00191_30218, 132
1942, panda is a national animal of which country, China, shard_00366_45318, 233
1942, panda is a national animal of which country, China, shard_01365_7091, 42
1942, panda is a national animal of which country, China, shard_01157_52742, 368
1942, panda is a national animal of which country, China, shard_01647_25052, 215
1942, panda is a national animal of which country, China, shard_01252_43966, 27
1942, panda is a national animal of which country, China, shard_01168_30072, 960
1942, panda is a national animal of which country, China, shard_00970_52532, 765
1942, panda is a national animal of which country, China, shard_01581_10174, 765
1942, panda is a national animal of which country, China, shard_01619_26854, 852
1942, panda is a national animal of which country, China, shard_01652_36662, 852
1942, panda is a national animal of which country, China, shard_01816_15079, 852
1942, panda is a national animal of which country, China, shard_01114_21495, 19
1942, panda is a national animal of which country, China, shard_01204_42452, 9
1942, panda is a national animal of which country, China, shard_00212_12947, 564
1942, panda is a national animal of which country, China, shard_00854_46429, 259
1942, panda is a national animal of which country, China, shard_00193_53080, 0
1942, panda is a national animal of which country, China, shard_00602_23636, 0
1942, panda is a national animal of which country, China, shard_00810_24889, 0
1942, panda is a national animal of which country, China, shard_01176_43904, 153
1942, panda is a national animal of which country, China, shard_00259_20011, 3605
1942, panda is a national animal of which country, China, shard_00359_50891, 280
1942, panda is a national animal of which country, China, shard_00656_8838, 280
1942, panda is a national animal of which country, China, shard_00863_14427, 280
1942, panda is a national animal of which country, China, shard_01133_37600, 280
1942, panda is a national animal of which country, China, shard_01671_51595, 1063
1942, panda is a national animal of which country, China, shard_00076_1231, 189
1942, panda is a national animal of which country, China, shard_00530_37326, 189
1942, panda is a national animal of which country, China, shard_01416_38849, 242
1942, panda is a national animal of which country, China, shard_00164_43977, 29
1942, panda is a national animal of which country, China, shard_01678_42, 29
1942, panda is a national animal of which country, China, shard_01368_5855, 102
1942, panda is a national animal of which country, China, shard_00127_21367, 30
1942, panda is a national animal of which country, China, shard_00500_39953, 1445
1942, panda is a national animal of which country, China, shard_00022_33775, 1392
1942, panda is a national animal of which country, China, shard_00140_48725, 0
1942, panda is a national animal of which country, China, shard_00779_44291, 0
1942, panda is a national animal of which country, China, shard_01280_46118, 41
1942, panda is a national animal of which country, China, shard_01551_52093, 240
1942, panda is a national animal of which country, China, shard_01629_33726, 54
1942, panda is a national animal of which country, China, shard_01332_33158, 1392
1942, panda is a national animal of which country, China, shard_01071_716, 17
1942, panda is a national animal of which country, China, shard_01455_11196, 17
1942, panda is a national animal of which country, China, shard_01094_39011, 79
1942, panda is a national animal of which country, China, shard_01020_22337, 486
1942, panda is a national animal of which country, China, shard_00194_33910, 907
1942, panda is a national animal of which country, China, shard_00932_43425, 907
1942, panda is a national animal of which country, China, shard_01245_31688, 907
1942, panda is a national animal of which country, China, shard_01542_6153, 907
1942, panda is a national animal of which country, China, shard_01599_44392, 907
1942, panda is a national animal of which country, China, shard_00804_20679, 1169
1942, panda is a national animal of which country, China, shard_01356_29997, 17
1942, panda is a national animal of which country, China, shard_01724_20560, 17
1942, panda is a national animal of which country, China, shard_00181_8921, 33
1942, panda is a national animal of which country, China, shard_01787_19883, 101
1942, panda is a national animal of which country, China, shard_00154_48251, 289
1942, panda is a national animal of which country, China, shard_00661_12368, 289
1942, panda is a national animal of which country, China, shard_00551_6930, 130
1942, panda is a national animal of which country, China, shard_00842_39274, 130
1942, panda is a national animal of which country, China, shard_00089_36462, 69
1942, panda is a national animal of which country, China, shard_00666_12971, 69
1942, panda is a national animal of which country, China, shard_00827_30775, 69
1942, panda is a national animal of which country, China, shard_01434_7157, 69
1942, panda is a national animal of which country, China, shard_00269_39565, 117
1942, panda is a national animal of which country, China, shard_00057_3841, 202
1942, panda is a national animal of which country, China, shard_01150_35102, 5882
1942, panda is a national animal of which country, China, shard_00395_46910, 361
1944, what do the 3 dots mean in math, therefore sign, shard_00912_43593, 493
1946, where did the british army launch a successful invasion in 1776, New York, shard_00056_43224, 3820
1946, where did the british army launch a successful invasion in 1776, New York, shard_01725_32340, 3820
1946, where did the british army launch a successful invasion in 1776, New York, shard_00669_11720, 4488
1946, where did the british army launch a successful invasion in 1776, New York, shard_01371_33412, 241
1946, where did the british army launch a successful invasion in 1776, New York, shard_00483_41156, 4676
1946, where did the british army launch a successful invasion in 1776, New York, shard_00563_33642, 807
1946, where did the british army launch a successful invasion in 1776, New York, shard_00905_49215, 4089
1946, where did the british army launch a successful invasion in 1776, New York, shard_01200_20422, 4089
1946, where did the british army launch a successful invasion in 1776, New York, shard_01351_7790, 4
1946, where did the british army launch a successful invasion in 1776, New York, shard_00660_16579, 460
1946, where did the british army launch a successful invasion in 1776, New York, shard_00754_32308, 460
1946, where did the british army launch a successful invasion in 1776, New York, shard_01118_43878, 4483
1946, where did the british army launch a successful invasion in 1776, New York, shard_00201_26443, 10582
1946, where did the british army launch a successful invasion in 1776, New York, shard_00433_47393, 10582
1946, where did the british army launch a successful invasion in 1776, New York, shard_01165_49158, 10582
1946, where did the british army launch a successful invasion in 1776, New York, shard_01537_50985, 10558
1946, where did the british army launch a successful invasion in 1776, New York, shard_00625_46537, 0
1946, where did the british army launch a successful invasion in 1776, New York, shard_01283_38925, 0
1946, where did the british army launch a successful invasion in 1776, New York, shard_00735_36606, 6702
1946, where did the british army launch a successful invasion in 1776, New York, shard_01206_40238, 6702
1946, where did the british army launch a successful invasion in 1776, New York, shard_01459_11263, 6702
1946, where did the british army launch a successful invasion in 1776, New York, shard_01540_30192, 4
1946, where did the british army launch a successful invasion in 1776, New York, shard_00262_3580, 1527
1946, where did the british army launch a successful invasion in 1776, New York, shard_00516_527, 5798
1946, where did the british army launch a successful invasion in 1776, New York, shard_01025_44683, 5798
1946, where did the british army launch a successful invasion in 1776, New York, shard_01233_23481, 5798
1946, where did the british army launch a successful invasion in 1776, New York, shard_01617_16387, 5798
1946, where did the british army launch a successful invasion in 1776, New York, shard_01129_12666, 4596
1946, where did the british army launch a successful invasion in 1776, New York, shard_00793_14235, 1654
1946, where did the british army launch a successful invasion in 1776, New York, shard_01689_52640, 740
1946, where did the british army launch a successful invasion in 1776, New York, shard_01667_50938, 74847
1946, where did the british army launch a successful invasion in 1776, New York, shard_00025_1425, 3032
1946, where did the british army launch a successful invasion in 1776, New York, shard_01346_45195, 11715
1946, where did the british army launch a successful invasion in 1776, New York, shard_00068_48396, 1860
1946, where did the british army launch a successful invasion in 1776, New York, shard_01113_8557, 6648
1946, where did the british army launch a successful invasion in 1776, New York, shard_01160_44117, 6648
1946, where did the british army launch a successful invasion in 1776, New York, shard_01634_18786, 6648
1946, where did the british army launch a successful invasion in 1776, New York, shard_00390_11789, 2793
1946, where did the british army launch a successful invasion in 1776, New York, shard_00621_31027, 1387
1946, where did the british army launch a successful invasion in 1776, New York, shard_01188_4449, 1387
1946, where did the british army launch a successful invasion in 1776, New York, shard_01527_39767, 3178
1946, where did the british army launch a successful invasion in 1776, New York, shard_01051_4652, 2740
1946, where did the british army launch a successful invasion in 1776, New York, shard_01552_36270, 8155
1946, where did the british army launch a successful invasion in 1776, New York, shard_00853_7171, 2679
1946, where did the british army launch a successful invasion in 1776, New York, shard_00211_37407, 3008
1946, where did the british army launch a successful invasion in 1776, New York, shard_00645_43451, 1465
1946, where did the british army launch a successful invasion in 1776, New York, shard_00788_25937, 8591
1946, where did the british army launch a successful invasion in 1776, New York, shard_00886_303, 147
1946, where did the british army launch a successful invasion in 1776, New York, shard_01050_5249, 2740
1946, where did the british army launch a successful invasion in 1776, New York, shard_01739_33646, 2697
1946, where did the british army launch a successful invasion in 1776, New York, shard_00082_38234, 1030
1946, where did the british army launch a successful invasion in 1776, New York, shard_00549_44172, 1030
1946, where did the british army launch a successful invasion in 1776, New York, shard_01300_26416, 1030
1946, where did the british army launch a successful invasion in 1776, New York, shard_01405_26572, 1030
1946, where did the british army launch a successful invasion in 1776, New York, shard_01534_10536, 1030
1946, where did the british army launch a successful invasion in 1776, New York, shard_01544_3035, 20750
1946, where did the british army launch a successful invasion in 1776, New York, shard_00519_37620, 6571
1946, where did the british army launch a successful invasion in 1776, New York, shard_01505_14427, 2674
1946, where did the british army launch a successful invasion in 1776, New York, shard_00740_39772, 1786
1946, where did the british army launch a successful invasion in 1776, New York, shard_00601_27852, 612
1946, where did the british army launch a successful invasion in 1776, New York, shard_01143_19416, 612
1946, where did the british army launch a successful invasion in 1776, New York, shard_01401_45867, 4026
1946, where did the british army launch a successful invasion in 1776, New York, shard_01632_20748, 3365
1946, where did the british army launch a successful invasion in 1776, New York, shard_01260_47307, 1348
1946, where did the british army launch a successful invasion in 1776, New York, shard_00041_17029, 2334
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00195_10350, 35
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00629_51913, 35
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00156_5080, 100
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01437_36750, 361
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00549_14659, 50
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00492_32473, 120
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00027_26013, 3450
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00272_51155, 185
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01466_16943, 185
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00520_51993, 1258
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01160_40149, 1258
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01202_35532, 35
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00063_25397, 178
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00208_52934, 138
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00899_50590, 698
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00909_29003, 647
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00879_11102, 59
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00419_45102, 26
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01071_36937, 540
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01228_6495, 141
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00706_38628, 414
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01194_29305, 735
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01359_13128, 735
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00221_32160, 303
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00447_7407, 303
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00833_11239, 407
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01514_52694, 78
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00735_10783, 26
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00500_36730, 472
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00099_25844, 762
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00220_20004, 24
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00202_9597, 128
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00977_16494, 1972
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00063_25007, 6733
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00873_8645, 233
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00906_7917, 233
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00795_11762, 294
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00361_46736, 924
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00196_42331, 13
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01675_11520, 111
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00837_39601, 13
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01583_42617, 438
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00086_19751, 110
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01024_18588, 510
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01198_32103, 13
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01069_1308, 321
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01155_24459, 13
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01751_10929, 240
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01482_43311, 45
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_00636_34151, 12
1947, doric ionic and corinthian orders all refer to types of, architecture, shard_01200_42060, 12
